Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Haiti Hospital Appeal,hha,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
"Hala Systems, Inc.",hala_systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hand in Hand International,handinhand,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Handicap International Belgique,hib,94.21052631578948,100.0,61.695906432748544,87.52923976608187,100.0,100.0,61.695906432748544,90.42397660818713
Handicap International Federation,hi_fed,95.0,62.5,19.444444444444443,67.98611111111111,100.0,62.5,19.444444444444443,70.48611111111111
Handicap International UK,hiuk,96.66666666666666,57.22901002506265,45.50264550264549,74.01624721526036,100.0,57.22901002506265,45.50264550264549,75.68291388192702
"Harvard Global Research and Support Services, Inc.",harvard_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Development Initiative,hdi,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
Health Insurance Fund,hif,97.5,56.25,41.666666666666664,73.22916666666667,100.0,56.25,41.666666666666664,74.47916666666667
Health Poverty Action,hpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HealthNet TPO,healthnet,100.0,87.5,27.77777777777778,78.81944444444444,100.0,87.5,27.77777777777778,78.81944444444444
HealthProm,hp_12,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Healthright International-Kenya,hri,96.25,25.0,22.22222222222222,59.93055555555556,100.0,25.0,22.22222222222222,61.80555555555556
Healthy Entrepreneurs Foundation,hefoundation,98.0,85.0,51.111111111111114,83.02777777777777,100.0,85.0,51.111111111111114,84.02777777777777
Heartland Alliance International,ha-i,90.0,100.0,33.333333333333336,78.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Heifer International South Africa,hsa,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,33.333333333333336,77.08333333333333
Heifer Nederland,heifernederland,86.66666666666666,50.0,69.13580246913578,73.11728395061728,100.0,50.0,69.13580246913578,79.78395061728395
HelpAge International,helpage_international,100.0,50.0,41.26984126984127,72.81746031746032,100.0,50.0,41.26984126984127,72.81746031746032
HelpAge International UK,ageintl,100.0,63.97058823529412,34.38914027149321,74.58993212669684,100.0,63.97058823529412,34.38914027149321,74.58993212669684
Helvetas Swiss Intercooperation,hsi,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Hiber for Electronic Media,7iberdotcom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher Population Council,hpc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiiL innovating Justice,hiil_mfa,100.0,60.416666666666664,27.777777777777775,72.04861111111111,100.0,60.416666666666664,27.777777777777775,72.04861111111111
Hilfswerk Austria Zimbabwe,hwa-zm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himilo Relief and Development Association (HIRDA),hirda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hivos,stichting_hivos,93.23529411764706,54.90196078431373,43.183940242763775,71.1391223155929,99.11764705882352,54.90196078431373,43.183940242763775,74.08029878618113
HM Revenue and Customs,cbu_hmrc,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
HM Treasury,hmtfitb,90.0,33.33333333333333,14.814814814814813,57.03703703703703,100.0,33.33333333333333,14.814814814814813,62.03703703703703
Homeless International,hi,67.14285714285714,47.14285714285714,14.285714285714285,48.92857142857142,84.28571428571429,47.14285714285714,14.285714285714285,57.5
Hope and Homes for Children,hhc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hope for Children,hfc,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
HOPE'87 - Hundreds of Original Projects for Employment,hope87,100.0,25.0,66.66666666666667,72.91666666666667,100.0,25.0,66.66666666666667,72.91666666666667
Horizons for Green Development,horizons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hospice Africa Ltd,hauk,90.0,25.0,44.44444444444444,62.361111111111114,100.0,25.0,44.44444444444444,67.36111111111111
HRWG Indonesia,hrwg_indonesia,80.0,50.0,22.22222222222222,58.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
HTSPE,htspe,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,33.333333333333336,77.08333333333333
Huairou Commission,hc2022,100.0,75.0,28.70370370370371,75.92592592592592,100.0,75.0,28.70370370370371,75.92592592592592
Human Relief Foundation,hrf,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Human Rights Research and Advocacy Consortium,947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanitarian Quality Assurance Initiative,hqai,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Humanitarian Umbrella for Relief and Development Organization (HURDO),hu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Choose Life Africa,ke-ngc-3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahimia Media Center,imc-2021,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
ICA:UK,icauk,90.0,37.5,50.0,66.875,100.0,37.5,50.0,71.875
ICCO Cooperation,icco-cooperation,100.0,50.0,58.333333333333336,77.08333333333333,100.0,50.0,58.333333333333336,77.08333333333333
ICF Consulting Services Ltd,icf,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
ICLEI Africa,icleiafrica,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
ICLEI Colombia,iclei,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
ICS,ics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDB Invest,idbinvest,97.79013203613621,69.47533009034052,44.44444444444444,77.37500965176434,97.79013203613621,69.47533009034052,44.44444444444444,77.37500965176434
iDE,ide,97.5,31.25,19.444444444444443,61.423611111111114,100.0,31.25,19.444444444444443,62.673611111111114
IDEO.org,ideo_org,100.0,0.0,22.22222222222222,55.55555555555556,100.0,0.0,22.22222222222222,55.55555555555556
IDH Investment Management B.V.,idh_im,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
IDH THE SUSTAINABLE TRADE INITIATIVE,idh-ghana,100.0,50.0,66.66666666666667,79.16666666666667,100.0,50.0,66.66666666666667,79.16666666666667
"IDH, the Sustainable Trade Initiative",idh,99.48275862068965,80.17241379310344,48.46743295019157,81.90134099616857,100.0,80.17241379310344,48.46743295019157,82.15996168582375
IDinsight,idinsight,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
IDOM INGENIERIA,idom_mx,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
IFOAM - Organics International,ifoam,97.64705882352942,26.96078431372549,23.249299719887954,61.37605042016807,98.62745098039215,26.96078431372549,23.249299719887954,61.86624649859944
Iftiin Foundation,iffoundation12,95.0,37.5,11.11111111111111,59.65277777777778,100.0,37.5,11.11111111111111,62.15277777777778
IGD Benin,igd_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IHE Delft Institute for Water Education,ihedelft,100.0,87.5,41.666666666666664,82.29166666666667,100.0,87.5,41.666666666666664,82.29166666666667
Iles de Paix,idp,100.0,100.0,45.37037037037037,86.3425925925926,100.0,100.0,45.37037037037037,86.3425925925926
ILGA Asia,ilgaasia,95.0,75.0,27.77777777777778,73.19444444444444,100.0,75.0,27.77777777777778,75.69444444444444
ILGA World,ilgaworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMA World Health,us-imawh,95.0,25.0,50.0,66.25,100.0,25.0,50.0,68.75
IMD Moçambique,imdmozambique,97.5,31.25,2.7777777777777777,57.25694444444444,100.0,31.25,2.7777777777777777,58.50694444444444
Imfact Working Capital Solutions Limited,imfact2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPACT Initiatives,impact_initiatives,100.0,57.14285714285714,26.984126984126984,71.03174603174602,100.0,57.14285714285714,26.984126984126984,71.03174603174602
ImpactAssets Inc.,ia,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
"Imperial College of Science, Technology and Medicine",imperial,100.0,50.0,16.666666666666668,66.66666666666667,100.0,50.0,16.666666666666668,66.66666666666667
Impunity Watch,iw_admin,95.0,25.0,44.44444444444444,64.86111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Independent Diplomat,independent_diplomat,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Independent Medico-Legal Unit,imlu,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Index Initiative Foundation,iif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indigo Trust,indtrust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infrastructure Credit Guarantee Company Limited,infracredit,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
inHive,inhive,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Iniciativa Climatica de Mexico,icm_mx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Initiative Sankofa d'Afrique de l'Ouest,isdao,92.5,75.0,36.111111111111114,74.02777777777777,100.0,75.0,36.111111111111114,77.77777777777777
Innovate UK KTN,ktn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innovations for Poverty Action,ipa_,90.12987012987013,25.0,18.937071105270846,56.04920284125278,100.0,25.0,18.937071105270846,60.98426777631771
Innovex Uganda limited,in,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Instiglio,instiglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institut de Formation Syndical International - Internationaal Syndicaal Vormingsinstituut,ifsi_isvi,100.0,100.0,41.26984126984127,85.31746031746032,100.0,100.0,41.26984126984127,85.31746031746032
"Institut National de l'Eau, Benin",ine_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institute for Clinical Effectiveness and Health Policy,iecs-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institute for Community Based Sociotherapy,ic-bs_24,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Institute for Family Health,khf_ifh,100.0,75.0,38.888888888888886,78.47222222222223,100.0,75.0,38.888888888888886,78.47222222222223
Institute for Policy Research and Advocacy (ELSAM),elsam,90.0,0.0,22.22222222222222,50.55555555555556,100.0,0.0,22.22222222222222,55.55555555555556
Institute for Research and Development in Health & Social Care,irdsrilanka-1997,90.0,25.0,33.333333333333336,59.583333333333336,100.0,25.0,33.333333333333336,64.58333333333333
Institute for Security Studies,issafrica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institute for War & Peace Reporting,iwpr,98.88888888888889,5.555555555555555,12.698412698412698,54.007936507936506,100.0,5.555555555555555,12.698412698412698,54.56349206349206
Institute of Development Studies,ids,95.0,37.5,22.22222222222222,62.43055555555556,100.0,37.5,22.22222222222222,64.93055555555556
Institute of Gender and Children's Health Research,igchr_sierraleone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Institute of Psychiatry, Rawalpindi Medical University",iop-rmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institute of Tropical Medicine,itm,100.0,100.0,42.59259259259259,85.64814814814815,100.0,100.0,43.98148148148148,85.99537037037037
Instituto BVRio,bvrio,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Integrated Water Resources Management Programme,iwrm,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Integrity Action,integrity_action,89.47368421052632,3.947368421052631,0.5847953216374269,45.86988304093567,99.47368421052632,32.89473684210526,11.111111111111109,60.73830409356725
Integrity Research and Consultancy Ltd,integrity,100.0,37.5,14.814814814814813,63.0787037037037,100.0,37.5,14.814814814814813,63.0787037037037
Inter Islamic Network for Water Resources Development and Management,inwrdam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inter-American Development Bank,iadb,96.37135922330097,81.57897867885018,75.25335353005255,87.39376266387617,96.84466019417475,81.57897867885018,80.40437834127154,88.9181693521178
Inter-American Foundation,iaf,100.0,54.285714285714285,33.333333333333336,71.9047619047619,100.0,54.285714285714285,33.333333333333336,71.9047619047619
Interact Worldwide,iww_publish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
InterAction,interaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interburns,interburns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
InterClimate Network,icn,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
International Aids Vaccine Initiative (IAVI),iavi,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
International Alert,international-alert,91.30434782608695,26.70807453416149,23.372440763745107,58.17230273752013,100.0,26.70807453416149,23.372440763745107,62.52012882447665
International Budget Partnership,ibp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Bureau of Fiscal Documentation (IBFD),ibfd,100.0,94.59980713596914,46.718275652701884,85.32952069716777,100.0,94.59980713596914,46.718275652701884,85.32952069716777
International Campaign Women´s Right to Safe Abortion,icwrsa,100.0,37.5,22.22222222222222,64.93055555555556,100.0,37.5,22.22222222222222,64.93055555555556
International Center for Journalists,icfj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Center for Not-for-Profit Law,icnl_org,100.0,86.66666666666666,51.85185185185185,84.62962962962962,100.0,86.66666666666666,55.55555555555556,85.55555555555554
International Center for Transitional Justice,ictj,100.0,71.23015873015873,26.268285091814498,74.37461095549331,100.0,71.23015873015873,26.268285091814498,74.37461095549331
International Centre for Antimicrobial Resistance Solutions,icars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b)",icddrb,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
International Centre for Migration Policy Development,icmpd,100.0,8.680555555555555,22.22222222222222,57.72569444444444,100.0,8.680555555555555,22.22222222222222,57.72569444444444
International Centre of Insect Physiology and Ecology (icipe),icipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Climate Initiative / BMU - IKI Secretariat,bmu_iki,99.94047619047619,70.87629946344735,33.333333333333336,76.02264629443326,99.94047619047619,70.87629946344735,33.333333333333336,76.02264629443326
International Commission on Missing Persons,icmp,100.0,37.5,27.77777777777778,66.31944444444444,100.0,37.5,27.77777777777778,66.31944444444444
International Committee of the Red Cross (ICRC),icrc,95.25925925925927,70.00272331154684,34.943639291465374,73.86622028038269,98.07407407407408,70.00272331154684,34.943639291465374,75.2736276877901
International Council of Voluntary Agencies,icva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Crisis Group,crisisgroup,95.0,37.5,27.77777777777778,63.81944444444444,100.0,37.5,27.77777777777778,66.31944444444444
International Development Law Organization (IDLO),idlo,100.0,55.117203507909196,35.22229733013462,72.58487520951095,100.0,55.117203507909196,35.22229733013462,72.58487520951095
INTERNATIONAL DISABILITY ALLIANCE,ida,95.0,25.0,33.333333333333336,62.083333333333336,100.0,25.0,33.333333333333336,64.58333333333333
International Federation of Accountants,ifac,94.0,20.0,20.0,57.0,100.0,20.0,20.0,60.0
International Federation of the Red Cross and Red Crescent (IFRC),ifrcrcs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Fertilizer Development Center,ifdc-us,96.36363636363636,79.31818181818181,53.40909090909091,81.36363636363635,99.0909090909091,79.31818181818181,53.40909090909091,82.72727272727272
International Finance Corporation,ifcwbg,100.0,74.34719535783366,56.10358908231248,82.61269611003652,100.0,74.34719535783366,56.130453470879004,82.61941220717816
International Food Policy Research Institute,ifpri,90.0,25.0,33.333333333333336,59.583333333333336,100.0,25.0,33.333333333333336,64.58333333333333
International Foundation for Electoral Systems,ifes,90.0,62.5,22.22222222222222,66.18055555555556,100.0,62.5,22.22222222222222,71.18055555555556
International Fund for Agricultural Development (IFAD),ifad,100.0,74.45143895097297,69.04959822665558,85.87525929440713,100.0,74.45143895097297,69.04959822665558,85.87525929440713
International IDEA,idea,90.0,25.01891074130106,13.099322600510249,54.529558335452826,100.0,25.01891074130106,13.099322600510249,59.529558335452826
International Indigenous Women Forum,fimi_iiwf_2019,98.0,70.0,24.444444444444443,72.61111111111111,100.0,70.0,24.444444444444443,73.61111111111111
International Initiative for Impact Evaluation,3ie,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
International Institute for Environment and Development,iied,91.25,66.07142857142857,45.833333333333336,73.60119047619047,100.0,66.07142857142857,54.166666666666664,80.05952380952381
International Institute of Tropical Agriculture (IITA),iita_2022,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
International Labour Organization (ILO),ilo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Media Support,ims,98.0,50.0,20.0,66.5,100.0,50.0,20.0,67.5
International Medical Corps UK,imc_uk,96.66666666666666,33.333333333333336,38.14814814814815,66.2037037037037,100.0,33.333333333333336,38.14814814814815,67.87037037037038
International Monetary Fund,imf,100.0,49.34210526315789,14.61988304093567,65.99049707602339,100.0,49.34210526315789,14.61988304093567,65.99049707602339
International Nepal Fellowship Nepal,infnepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Network for Advancing Science and Policy,inasp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Network for Bamboo and Rattan (INBAR),inbar,90.45454545454545,14.285714285714285,16.32996632996633,52.88119288119288,100.0,14.285714285714285,16.32996632996633,57.653920153920154
International Network of People who Use Drugs (INPUD),inpud_admin,93.75,96.875,41.07142857142857,81.36160714285714,100.0,96.875,41.07142857142857,84.48660714285714
International NGO Safety Organisation,inso,100.0,41.666666666666664,22.22222222222222,65.97222222222221,100.0,41.666666666666664,22.22222222222222,65.97222222222221
International Organization for Migration (IOM),iom,100.0,99.73429951690821,66.34747465686954,91.52044354344443,100.0,99.73429951690821,66.72637890674153,91.61516960591243
International Peace Information Service,ipis,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
