Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
TEAR fund Nederland,tear,36,0,0,100,0,0,100,8,79,36,36,0,0,100,0,0,100,8,79,36
Tearfund,tearfund,50,0,0,75,0,50,100,33,0,34,50,0,0,75,0,50,100,33,0,34
Tearfund VZW (TFBE),tfb_admin1,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
TechnoServe,tns,100,0,0,100,0,0,100,100,0,44,100,0,0,100,0,0,100,100,0,44
Terre des Hommes Netherlands,tdh_nl,100,0,0,39,0,2,100,53,91,43,100,0,0,39,0,2,100,53,91,43
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,100,33,0,100,0,33,100,0,33,44,100,33,0,100,0,33,100,0,33,44
The Access to Nutrition Foundation,atnf,0,0,0,47,0,67,0,0,0,13,0,0,0,47,0,67,0,0,0,13
The AGRI3 Fund,agri3_fund,0,0,0,100,0,0,0,0,0,11,0,0,0,100,0,0,0,0,0,11
The Asia Foundation,taf,75,50,25,75,0,25,100,0,50,44,75,50,25,75,0,25,100,0,50,44
The Carter Center,carter-center,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
the center for victimized women and children,cavwoc,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Centre for Economic Governance and Accountability in Africa  (CEGAA),cegaa,100,0,0,100,0,0,0,43,0,27,100,0,0,100,0,0,0,43,0,27
The Climate Change Organisation,climate-group,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Coca-Cola Export Corporation,tccec,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Commonwealth Secretariat,commonwealthsecretariat,100,43,14,0,0,0,100,100,0,40,100,43,29,0,0,0,100,100,0,41
The Convention on Business Integrity,cbi-nigeria,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Education Commission,educomm,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,0,0
The Faraday Institution,thefaradayinstitution,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
The Foundation Center,foundation_center,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Fred Hollows Foundation (UK),fhfuk,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Freedom Fund,tff,0,0,0,100,0,0,100,75,0,31,0,0,0,100,0,0,100,75,0,31
The Freedom Fund (US),tffus,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Global Alliance for Improved Nutrition,gain,100,0,0,18,0,0,100,48,0,30,100,0,0,18,0,0,100,48,0,30
"The Global Development Incubator, Inc",gdi,100,0,0,100,0,0,100,100,0,44,100,0,0,100,0,0,100,100,0,44
The Global Forum on MSM & HIV (MSMGF),msmgf,0,0,0,100,0,0,100,-,0,22,0,0,0,100,0,0,100,-,0,22
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,100,0,0,100,100,17,100,35,96,61,100,0,0,100,100,17,100,35,96,61
The Global Initiative Against Transnational Organized Crime,gi-toc,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
the global steering group for impact investment,gsg,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
The Hague Academy for Local Governance,tha,100,0,0,100,0,0,0,50,71,36,100,0,0,100,0,0,0,50,71,36
The HALO Trust,halo,100,0,0,100,0,0,100,14,43,40,100,0,0,100,0,0,100,14,43,40
The Hunger Project Netherlands,thp_org,50,0,0,100,0,17,0,-,17,20,50,0,0,100,0,17,0,-,17,20
The Institute for Strategic Dialogue,isdglobal,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The International Children's Trust,theict,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
The International Institute for Strategic Studies,iiss,0,0,0,100,0,100,0,100,0,33,0,0,0,100,0,100,0,100,0,33
The International Institute for Sustainable Development,iisd,0,0,0,100,0,0,0,-,100,22,0,0,0,100,0,0,0,-,100,22
The International Rescue Committee,irc_inc,68,0,0,100,0,71,85,41,3,41,68,0,0,100,0,71,85,41,3,41
The Legal Aid Forum,laf,100,0,0,0,0,0,50,-,100,28,100,0,0,0,0,0,50,-,100,28
The Leprosy Mission England and Wales,tlmew,100,0,0,100,0,0,0,0,0,22,100,0,0,100,0,0,0,0,0,22
The Leprosy Mission Nepal,tlmnepal,0,0,0,67,0,0,0,0,0,7,0,0,0,67,0,0,0,0,0,7
The Mailman School of Public Health,mailman_school_of_public_health,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
The MENTOR Initiative,the_mentor_initiative,100,0,0,100,0,100,100,0,0,44,100,0,0,100,0,100,100,0,0,44
The National Association of Municipalities of Benin (ANCB),ancb_benin,100,100,100,100,0,100,100,25,100,81,100,100,100,100,0,100,100,25,100,81
The OPEC Fund for International Development (OFID),ofid,100,0,0,0,0,0,100,31,0,26,100,0,0,100,0,0,100,31,0,37
The Open University,open_university,100,0,0,100,0,0,0,67,0,30,100,0,0,100,0,0,0,67,0,30
"The Population Council, Inc.",populationcouncil,67,0,0,100,0,0,67,0,0,26,67,0,0,100,0,0,67,0,0,26
The Power of Nutrition,the_power_of_nutrition,0,0,0,100,0,0,0,46,0,16,0,0,0,100,0,0,0,46,0,16
The Princess Alia Foundation,paf_2018,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Proforest Initiative UK,pi-uk,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The Queen Elizabeth Diamond Jubilee Trust,qedjt,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
The Salvation Army International Development UK,said-uk,0,0,0,100,0,0,0,0,0,11,0,0,0,100,0,0,0,0,0,11
The Samdhana Institute,samdhana_institute,100,0,0,100,0,0,0,-,100,33,100,0,0,100,0,0,0,-,100,33
The Uganda Association of Women Lawyers ( FIDA Uganda),fidauganda,0,0,0,100,0,0,0,100,100,33,0,0,0,100,0,0,0,100,100,33
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,100,0,0,100,0,0,0,0,0,22,100,0,0,100,0,0,0,0,0,22
"The University of Dodoma (UDOM), Tanzania",udom,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The University of Manchester,uom,0,0,0,100,0,0,0,0,0,11,0,0,0,100,0,0,0,0,0,11
The University of Oxford,oxford,0,0,0,75,0,0,0,50,0,14,0,0,0,75,0,0,0,50,0,14
The University of Sheffield,tuos,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,0,0
"The University of the West of England, Bristol",uwe,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
The William and Flora Hewlett Foundation,hewlett-foundation,0,0,0,0,0,0,100,100,0,22,0,0,0,0,0,0,100,100,0,22
The World Bank,worldbank,100,100,100,95,100,100,100,30,4,81,100,100,100,95,100,100,100,30,4,81
Theatre for a Change Malawi,tfacmalawi,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Theatre for a Change UK,tfac,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Third World Network Africa,twnafrica,100,100,100,100,0,100,100,-,100,78,100,100,100,100,0,100,100,-,100,78
Thomson Reuters Foundation,trf,0,0,0,100,0,0,100,-,0,22,0,0,0,100,0,0,100,-,0,22
Timber Trade Federation Ltd.,ttf,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Timidria,timidria,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
TradeMark East Africa,tmea,2,0,0,100,0,0,0,89,2,21,2,0,0,100,0,0,0,89,2,21
TRAFFIC International,traffic,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Traidcraft Exchange,traidcraft,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
TRAIDE Foundation,traide_foundation,100,0,0,100,0,0,0,0,100,33,100,0,0,100,0,0,0,0,100,33
Transform Africa,transafrica19,0,0,0,0,0,0,0,100,0,11,0,0,0,0,0,0,0,100,0,11
transforma,transforma,0,50,50,100,0,50,0,0,0,28,0,50,50,100,0,50,0,0,0,28
Transition International,ti_nl,100,100,0,100,0,100,100,0,100,67,100,100,0,100,0,100,100,0,100,67
Transnational Institute,tni,100,0,0,100,0,0,100,0,100,44,100,0,0,100,0,0,100,0,100,44
Transparency International Bangladesh,tib,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Transparency International Kenya,ti_kenya,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Transparency International Secretariat,transparency-international,0,0,0,100,0,0,0,33,0,15,0,0,0,100,0,0,0,33,0,15
Transparency International UK,ti-uk,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
Transparently Lebanese,transparently_lebanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREE AID,treea,100,0,0,100,0,67,100,33,0,44,100,0,0,100,0,67,100,33,0,44
Triangle Génération Humanitaire,tgh,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Trianglen,trianglen,0,100,100,100,0,64,100,0,0,52,0,100,100,100,0,64,100,0,0,52
Trias,trias,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Triggerise Ethiopia,trig,100,100,100,100,0,100,100,0,100,78,100,100,100,100,0,100,100,0,100,78
Triple Line,tripleline_crownagents,0,0,0,0,0,0,0,58,0,6,0,0,0,98,0,0,0,58,0,17
Trocaire,trocaire,100,0,0,100,0,0,100,0,0,33,100,0,0,100,0,0,100,0,0,33
Trocaire (Northern Ireland),troc,100,0,0,100,0,100,100,0,0,44,100,0,0,100,0,100,100,0,0,44
Tropenbos International,tbi,42,0,0,100,0,42,0,33,50,30,42,0,0,100,0,42,0,33,50,30
Tropical Health and Education Trust,tropicalhealth,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
Trust for Africa's Orphans,tao-03473165,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Trust for Indigenous Culture and Health,ticah,100,0,0,100,0,0,0,100,100,44,100,0,0,100,0,0,0,100,100,44
TrustAfrica,trustafrica,100,0,0,100,0,0,0,69,31,33,100,0,0,100,0,0,0,69,31,33
Twaweza,twaweza,0,0,0,0,0,0,100,-,0,11,0,0,0,100,0,0,100,-,0,22
Twin,twin-iati,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
Twynstra Gudde,twynstragudde,100,0,0,100,0,100,100,0,100,56,100,0,0,100,0,100,100,0,100,56
Uganda Martyrs University,umu,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
UHAI EASHRI,uhai-eashri,100,0,0,100,0,0,100,67,78,49,100,0,0,100,0,0,100,67,78,49
"UK - Department for Business, Energy and Industrial Strategy (BEIS)",beis,100,0,0,100,100,91,100,41,0,59,100,0,0,100,100,91,100,41,0,59
"UK - Department for Digital, Culture, Media and Sport",dcms,100,0,0,100,100,0,100,-,0,44,100,0,0,100,100,0,100,-,0,44
"UK - Department for Environment, Food and Rural Affairs",defra_transparency,100,18,6,100,0,88,94,0,0,45,100,18,6,100,0,88,94,0,0,45
UK - Department for Work and Pensions,dwp,0,0,0,100,0,0,33,0,0,15,0,0,0,100,0,0,33,0,0,15
UK - Department of Health and Social Care (DHSC),dhsc,96,0,0,100,99,79,100,-,0,53,96,0,0,100,99,79,100,-,0,53
"UK - Foreign, Commonwealth and Development Office",fcdo,100,5,5,100,76,21,76,54,0,49,100,5,5,100,76,21,76,54,0,49
UK - Home Office,homeoffice,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
UK - Medical Research Council,mrc,0,0,0,58,0,0,0,39,0,11,0,0,0,100,0,0,0,39,0,15
UK - Ministry of Defence,ukmod,100,0,0,100,0,0,100,-,0,33,100,0,0,100,0,0,100,-,0,33
UK - Scottish Government,scottish_government,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
UK – Department for Education,dfe,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
UK-Med,uk-med,0,100,0,100,0,0,100,0,0,33,0,100,0,100,0,0,100,0,0,33
ULB-Coopération,ulbcoop,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
UN Global Compact Local Network UK,ungc-uk,0,0,0,100,0,0,0,0,0,11,0,0,0,100,0,0,0,0,0,11
UN Pooled Funds,unpf,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,31,0,3
UN Women,unw,100,100,100,90,100,82,100,32,97,89,100,100,100,90,100,82,100,32,97,89
UN-Habitat,unhabitat,100,100,0,98,0,0,0,10,75,43,100,100,0,98,0,0,100,10,75,54
Unicef Belgium National Committee,ub,100,100,40,100,0,20,100,100,60,69,100,100,40,100,0,20,100,100,60,69
UNICEF Netherlands National Committee,unicefnl,100,0,0,100,0,0,0,0,50,28,100,0,0,100,0,0,0,0,50,28
Unie van Waterschappen,uvw,100,0,0,100,0,0,0,24,0,25,100,0,0,100,0,0,0,24,0,25
Unilever,ul,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
Union des Villes et Communes de Wallonie (UVCW),uvcw,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Union of Agricultural Work Committees,uawc,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
UNITAID,utd,78,0,0,100,0,57,96,-,0,37,78,0,0,100,0,57,96,-,0,37
United Disabled Persons of Kenya,udpk,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
United Mission to Nepal,umn,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
United Nations Capital Development Fund,uncdf,100,0,0,100,50,10,40,57,0,40,100,0,0,100,50,10,40,57,0,40
United Nations Central Emergency Response Fund (CERF),cerf,100,36,36,100,100,45,100,29,22,63,100,36,36,100,100,45,100,29,22,63
United Nations Children's Fund (UNICEF),unicef,100,100,98,100,100,100,100,46,100,94,100,100,100,100,100,100,100,46,100,94
United Nations Development Coordination Office,undco,100,0,0,100,0,0,100,-,0,33,100,0,0,100,0,0,100,-,0,33
United Nations Development Programme (UNDP),undp,100,57,57,100,66,100,100,59,70,79,100,57,57,100,66,100,100,59,70,79
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,100,0,0,65,0,0,100,19,0,32,100,0,0,65,0,0,100,19,0,32
United Nations Environment Programme (UNEP),un-environment,100,0,0,100,0,0,0,-,0,22,100,0,0,100,0,0,0,-,0,22
United Nations Foundation,unf,33,33,0,100,0,33,33,100,0,37,33,33,0,100,0,33,33,100,0,37
United Nations High Commissioner for Refugees (UNHCR),unhcr,100,100,99,100,100,100,100,66,41,90,100,100,100,100,100,100,100,66,41,90
United Nations Industrial Development Organization (UNIDO),unido,0,77,77,100,0,0,0,-,0,28,0,77,77,100,0,0,0,-,0,28
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
United Nations Office for Project Services (UNOPS),unops,100,42,42,10,0,100,100,28,0,47,100,42,42,10,0,100,100,28,0,47
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,100,100,100,100,100,100,100,100,0,89,100,100,100,100,100,100,100,100,0,89
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,100,0,0,100,100,100,100,-,100,67,100,0,0,100,100,100,100,-,100,67
United Nations Population Fund,unfpa,100,100,99,75,100,87,100,22,0,76,100,100,100,75,100,88,100,22,0,76
United Nations World Food Programme (WFP),wfp,100,100,100,100,100,100,100,51,69,91,100,100,100,100,100,100,100,51,69,91
United Purpose,cu,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
United States,unitedstates,100,90,6,100,30,47,100,41,7,58,100,90,6,100,30,47,100,41,7,58
United States Agency for International Development (USAID),usaid,100,2,2,100,0,0,100,-,0,34,100,2,2,100,0,0,100,-,0,34
United Work,united_work,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Universidad de los Andes,uand_2020,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Universitair Centrum voor Ontwikkelingssamenwerking,ucos,100,33,33,100,0,33,100,100,33,59,100,33,33,100,0,33,100,100,33,59
Universiteit Leiden,universiteit_leiden,100,0,0,100,0,0,100,0,100,44,100,0,0,100,0,0,100,0,100,44
Universiti Malaya,rmc_um,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University College London,ucl,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University of Amsterdam,uva_org,0,0,0,0,0,0,100,0,100,22,0,0,0,0,0,0,100,0,100,22
University of Birmingham,universityofbirmingham,0,0,0,75,0,0,0,100,0,19,0,0,0,75,0,0,0,100,0,19
University of Cape Town,uct,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University of Central Lancashire,uclan,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
University of Dar es Salaam,udsm-cbs,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University of Dundee,uodcepmlp,0,0,0,0,0,50,0,-,0,6,0,0,0,0,0,50,0,-,0,6
University of Edinburgh,uoe,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,0,0
University of Kinshasa,dspd_unikin,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
University of Leeds,leedsuni,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
University Of Liverpool,uol,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
University of Nottingham,uni_of_nottingham,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University of York,uoy,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University Of Zimbabwe,1-uz,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University Putra Malaysia,upm,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
University Twente,utwente,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Upper Quartile,uq,100,0,0,100,0,0,100,100,0,44,100,0,0,100,0,0,100,100,0,44
Urgent Action Fund for Women's Human Rights,uaf,100,0,0,100,0,0,100,-,0,33,100,0,0,100,0,0,100,-,0,33
Urgent Action Fund Latin America and the Caribbean,uafla,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Urgent Action Fund-Africa,uaf-africa,100,0,0,100,0,0,100,-,75,42,100,0,0,100,0,0,100,-,75,42
UTZ,utz,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
UWEZO Youth Empowerment,uwezo_youth_empowerment,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
Varkey Foundation,varkeyfoundation,0,0,0,97,0,0,0,100,0,22,0,0,0,97,0,0,0,100,0,22
VEI (Vitens-Evides International),vei_nl,25,0,0,100,0,25,100,25,50,36,25,0,0,100,0,25,100,25,50,36
VETERINAIRES SANS FRONTIERES / DIERENARTSEN ZONDER GRENZEN - BELGIUM,vsfbelgium,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
VIA Don Bosco,via-db,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Village Enterprise,villageenterprise,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Village Water Ltd,villagewater,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
Vision Aid Overseas,vao,100,0,0,100,0,100,100,0,0,44,100,0,0,100,0,100,100,0,0,44
Vision for a Nation Foundation,vfan,0,0,0,100,0,0,100,100,0,33,0,0,0,100,0,0,100,100,0,33
VisionFund International,vfi,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Viva,viva,100,0,0,100,0,0,0,-,0,22,100,0,0,100,0,0,0,-,0,22
Viva Salud,g3w-m3m_admin,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Vlaamse Interuniversitaire Raad voor Universitaire Ontwikkelingssamenwerking (VLIR-UOS),vlir-uos,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
VNG International,vngi,100,100,100,100,0,100,100,27,100,81,100,100,100,100,0,100,100,27,100,81
Voluntary Health Association of India,vhai-org,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Voluntary Service Overseas (VSO),vso,50,0,0,83,0,50,67,50,0,33,50,0,0,83,0,50,67,50,0,33
VVOB Education for Development,vvob,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
VVSG - Vereniging van Vlaamse Steden en Gemeenten,vvsg,100,75,75,100,0,8,100,89,75,69,100,75,75,100,0,8,100,89,75,69
Wageningen University & Research - Stichting Wageningen Research,wageningen_ur,33,0,0,100,0,67,100,50,67,46,33,0,0,100,0,67,100,50,67,46
Wala Ltd,walaltd,100,100,100,0,0,0,100,100,0,56,100,100,100,0,0,0,100,100,0,56
War Child Canada,wcc,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
War Child Holland,warchildholland,33,25,0,92,0,8,25,0,25,23,33,25,0,92,0,8,25,0,25,23
War Child UK,wcuk,21,8,0,90,0,13,100,3,0,26,21,8,0,92,0,13,100,3,0,26
War on Want,waronwant,50,0,0,0,0,100,100,50,0,33,50,0,0,0,0,100,100,50,0,33
War on Want NI,wowni,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
WASH Alliance International,wai,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
WASTE advisers on urban environment and development,waste,100,0,0,100,0,0,100,-,0,33,100,0,0,100,0,0,100,-,0,33
WasteAid UK,wasteaid,0,0,0,67,0,0,0,100,0,19,0,0,0,67,0,0,0,100,0,19
Water & Land Resource Center - Addis Ababa University,wlrc_aau,0,0,0,100,0,100,0,0,100,33,0,0,0,100,0,100,0,0,100,33
Water & Sanitation for the Urban Poor (WSUP),wsup,100,0,0,100,0,0,0,100,0,33,100,0,0,100,0,0,0,100,0,33
Water Finance Facility,wff,100,0,0,100,0,0,100,100,50,50,100,0,0,100,0,0,100,100,50,50
Water for People,w4p,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Water Integrity Network Association,win,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
Water Witness International,water-witness-international,0,0,0,83,0,0,0,100,0,20,0,0,0,83,0,0,0,100,0,20
Water Works,waterworks,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
WaterAid,wateraid,100,0,0,2,0,28,58,51,2,27,100,0,0,100,0,28,58,51,2,38
Wayamo Foundation,wayamo,100,0,0,100,0,100,100,100,100,67,100,0,0,100,0,100,100,100,100,67
We Effect,weeffect,0,0,0,100,0,0,100,0,100,33,0,0,0,100,0,0,100,0,100,33
We World - GVC Onlus,ww-gvc,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Welbodi Partnership,welbodipartnership,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Wellfound,wellfound,100,0,0,0,0,0,100,50,0,28,100,0,0,0,0,0,100,50,0,28
Welsh Centre for International Affairs,wcia,100,0,0,100,0,100,0,100,0,44,100,0,0,100,0,100,0,100,0,44
Welthungerhilfe,whh,78,0,0,100,0,0,100,48,0,36,78,0,0,100,0,0,100,48,0,36
Wemos Foundation,wemos,100,100,100,100,0,100,100,80,88,85,100,100,100,100,0,100,100,80,88,85
Wereldsolidariteit-Solidarité Mondiale (WSM),wsm,100,0,0,100,0,11,100,100,78,54,100,0,0,100,0,11,100,100,78,54
West Africa Network for Peacebuilding,wanep,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
Westminster Foundation for Democracy,wfd,0,0,0,100,0,0,0,0,0,11,0,0,0,100,0,0,0,0,0,11
Wetlands International,wi,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Wildlife Conservation Society,wcs,0,0,0,100,0,100,0,-,0,22,0,0,0,100,0,100,0,-,0,22
WILPF,wilpf_22,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Win Win Strategies,wws,100,0,0,100,0,100,100,100,100,67,100,0,0,100,0,100,100,100,100,67
Windle Trust Kenya,wtk,0,0,0,0,0,0,100,100,0,22,0,0,0,100,0,0,100,100,0,33
WNF Wereld Natuur Fonds,wnf,0,0,0,100,0,12,100,-,50,29,0,0,0,100,0,12,100,-,50,29
"WO=MEN, Dutch Gender Platform",wo-men,100,0,0,100,0,0,100,-,50,39,100,0,0,100,0,0,100,-,50,39
Wolayita Development Association,woda_0486,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Womankind Worldwide,womankindworld,44,11,0,100,0,89,44,75,11,42,44,11,0,100,0,89,44,75,11,42
Women and Children First (UK),wcf,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Women Challenged to Challenge,wctc,100,100,100,100,0,0,100,100,100,78,100,100,100,100,0,0,100,100,100,78
Women Engage for a Common Future,wecf,100,0,0,100,0,0,100,45,0,38,100,0,0,100,0,0,100,45,0,38
Women Environmental Programme,wep,0,0,0,100,0,0,0,100,0,22,0,0,0,100,0,0,0,100,0,22
Women for Women International (UK),wfwiuk,67,67,0,100,0,67,100,50,0,50,67,67,0,100,0,67,100,50,0,50
Women Peacemakers Program,wpp,100,0,0,100,0,0,100,-,100,44,100,0,0,100,0,0,100,-,100,44
Women's Action Group,wag-1983,0,100,100,100,0,0,0,100,0,44,0,100,100,100,0,0,0,100,0,44
Women's Environment & Development Organization,wedo,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Women's Fund Asia,wf-asia,50,0,0,100,0,10,50,-,40,28,50,0,0,100,0,10,50,-,40,28
Women's Global Network on Reproductive Rights,wgnrr_iati,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
Women's International Peace Centre,wipc,0,0,0,100,0,0,0,-,0,11,0,0,0,100,0,0,0,-,0,11
Women's Refugee Commission,w_r_c,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
World Agroforestry Centre,icraf_,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
World Association for Christian Communication (UK),wacc-uk,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
World Bank Trust Funds,wbtf,100,0,0,99,0,63,100,0,61,47,100,0,0,99,0,63,100,0,61,47
